"name","month","price","measure","mode","category","inflation_dynamic","inflation","short_name","picture"
"солодка вода","2022-01-01",13.425,"Q1",0.5,"безалкогольні напої",100,95.8,"солодка вода","non_alcohol_drinks.png"
"горілка","2022-01-01",183.810714285714,"Q1",0.5,"алкоголь",100,99.82,"горілка","alcohol.png"
"сигарети з фільтром медіум класу","2022-01-01",61,"Q1",1,"сигарети",100,101.7,"сигарети з фільтром медіум класу","cigarettes.png"
"сигарети з фільтром преміум класу","2022-01-01",64.25,"Q1",1,"сигарети",100,101.2,"сигарети з фільтром преміум класу","cigarettes.png"
"рис","2021-11-01",28.2,"govstat",NA,NA,100,NA,"рис",NA
"хліб пшеничний з борошна вищого ґатунку","2021-11-01",32.41,"govstat",NA,NA,100,NA,"хліб пшеничний з борошна вищого ґатунку",NA
"хліб пшеничний з борошна першого ґатунку","2021-11-01",25.78,"govstat",NA,NA,100,NA,"хліб пшеничний з борошна першого ґатунку",NA
"хліб житній, житньо-пшеничний","2021-11-01",26.69,"govstat",NA,NA,100,NA,"хліб житній, житньо-пшеничний",NA
"хліб заварний","2021-11-01",43.26,"govstat",NA,NA,100,NA,"хліб заварний",NA
"батон","2021-11-01",35.1,"govstat",NA,NA,100,NA,"батон",NA
"багет","2021-11-01",47.8,"govstat",NA,NA,100,NA,"багет",NA
"макаронні вироби з твердих сортів пшениці","2021-11-01",59.7,"govstat",NA,NA,100,NA,"макаронні вироби з твердих сортів пшениці",NA
"макаронні вироби з м’яких сортів пшениці","2021-11-01",23.89,"govstat",NA,NA,100,NA,"макаронні вироби з м’яких сортів пшениці",NA
"пельмені ","2021-11-01",107.83,"govstat",NA,NA,100,NA,"пельмені ",NA
"здобні вироби","2021-11-01",107.4,"govstat",NA,NA,100,NA,"здобні вироби",NA
"вафлі","2021-11-01",89.38,"govstat",NA,NA,100,NA,"вафлі",NA
"печиво здобне","2021-11-01",90.79,"govstat",NA,NA,100,NA,"печиво здобне",NA
"печиво сухе","2021-11-01",70.38,"govstat",NA,NA,100,NA,"печиво сухе",NA
"торти","2021-11-01",184.21,"govstat",NA,NA,100,NA,"торти",NA
"борошно пшеничне","2021-11-01",14.66,"govstat",NA,NA,100,NA,"борошно пшеничне",NA
"крупи манні","2021-11-01",17.69,"govstat",NA,NA,100,NA,"крупи манні",NA
"крупи гречані","2021-11-01",46.33,"govstat",NA,NA,100,NA,"крупи гречані",NA
"пластівці вівсяні","2021-11-01",30.19,"govstat",NA,NA,100,NA,"пластівці вівсяні",NA
"крупи ячні","2021-11-01",15.44,"govstat",NA,NA,100,NA,"крупи ячні",NA
"пшоно","2021-11-01",18.14,"govstat",NA,NA,100,NA,"пшоно",NA
"яловичина","2021-11-01",179.37,"govstat",NA,NA,100,NA,"яловичина",NA
"вирізка яловича","2021-11-01",247.43,"govstat",NA,NA,100,NA,"вирізка яловича",NA
"натуральні напівфабрикати з яловичини","2021-11-01",192.66,"govstat",NA,NA,100,NA,"натуральні напівфабрикати з яловичини",NA
"свинина","2021-11-01",123.84,"govstat",NA,NA,100,NA,"свинина",NA
"вирізка свиняча","2021-11-01",152.74,"govstat",NA,NA,100,NA,"вирізка свиняча",NA
"натуральні напівфабрикати зі свинини","2021-11-01",138.38,"govstat",NA,NA,100,NA,"натуральні напівфабрикати зі свинини",NA
"птиця (тушки курячі)","2021-11-01",71.02,"govstat",NA,NA,100,NA,"птиця (тушки курячі)",NA
"окремі порційні частини курячі","2021-11-01",72.66,"govstat",NA,NA,100,NA,"окремі порційні частини курячі",NA
"філе куряче","2021-11-01",117.41,"govstat",NA,NA,100,NA,"філе куряче",NA
"ковбаси варені вищого ґатунку","2021-11-01",175.94,"govstat",NA,NA,100,NA,"ковбаси варені в/ґ",NA
"ковбаси варені першого ґатунку","2021-11-01",116.41,"govstat",NA,NA,100,NA,"ковбаси варені 1/ґ",NA
"сосиски, сардельки вищого ґатунку","2021-11-01",166.76,"govstat",NA,NA,100,NA,"сосиски, сардельки в/ґ",NA
"сосиски, сардельки першого ґатунку","2021-11-01",121.91,"govstat",NA,NA,100,NA,"сосиски, сардельки 1/ґ",NA
"ковбаси варено-копчені","2021-11-01",208.46,"govstat",NA,NA,100,NA,"ковбаси варено-копчені",NA
"ковбаси сирокопчені","2021-11-01",352.59,"govstat",NA,NA,100,NA,"ковбаси сирокопчені",NA
"вироби з м’яса варено-копчені","2021-11-01",227.95,"govstat",NA,NA,100,NA,"вироби з м’яса варено-копчені",NA
"вироби з м’яса делікатесні","2021-11-01",275.26,"govstat",NA,NA,100,NA,"м’ясні делікатеси",NA
"субпродукти яловичі","2021-11-01",68.55,"govstat",NA,NA,100,NA,"субпродукти яловичі",NA
"субпродукти свинячі","2021-11-01",40.4,"govstat",NA,NA,100,NA,"субпродукти свинячі",NA
"субпродукти курячі","2021-11-01",74.25,"govstat",NA,NA,100,NA,"субпродукти курячі",NA
"фарш м’ясний","2021-11-01",110.25,"govstat",NA,NA,100,NA,"фарш м’ясний",NA
"фарш курячий","2021-11-01",110.01,"govstat",NA,NA,100,NA,"фарш курячий",NA
"вироби з м’яса кулінарні","2021-11-01",75.33,"govstat",NA,NA,100,NA,"вироби з м’яса кулінарні",NA
"риба жива, охолоджена","2021-11-01",59.63,"govstat",NA,NA,100,NA,"риба жива, охолоджена",NA
"риба морожена","2021-11-01",87.49,"govstat",NA,NA,100,NA,"риба морожена",NA
"філе мороженої риби","2021-11-01",112.26,"govstat",NA,NA,100,NA,"філе мороженої риби",NA
"морепродукти","2021-11-01",188.35,"govstat",NA,NA,100,NA,"морепродукти",NA
"кілька солона","2021-11-01",55.02,"govstat",NA,NA,100,NA,"кілька солона",NA
"скумбрія копчена","2021-11-01",171.76,"govstat",NA,NA,100,NA,"скумбрія копчена",NA
"оселедці","2021-11-01",73.71,"govstat",NA,NA,100,NA,"оселедці",NA
"консерви рибні в олії","2021-11-01",196.56,"govstat",NA,NA,100,NA,"консерви рибні в олії",NA
"крабові палички","2021-11-01",173.64,"govstat",NA,NA,100,NA,"крабові палички",NA
"молоко пастеризоване жирністю до 2,6% включно","2021-11-01",27.96,"govstat",NA,NA,100,NA,"молоко 2.5%",NA
"молоко з підвищеним вмістом жиру","2021-11-01",28.81,"govstat",NA,NA,100,NA,"молоко 3.2%",NA
"кефір","2021-11-01",30.71,"govstat",NA,NA,100,NA,"кефір",NA
"йогурт","2021-11-01",44.18,"govstat",NA,NA,100,NA,"йогурт",NA
"сири тверді типу едам","2021-11-01",244.5,"govstat",NA,NA,100,NA,"сири тверді типу едам",NA
"сири тверді типу емменталь","2021-11-01",274.74,"govstat",NA,NA,100,NA,"сири тверді типу емменталь",NA
"сири розсольні","2021-11-01",200.26,"govstat",NA,NA,100,NA,"сири розсольні",NA
"сири плавлені","2021-11-01",172.4,"govstat",NA,NA,100,NA,"сири плавлені",NA
"сири м’які нежирні","2021-11-01",126.43,"govstat",NA,NA,100,NA,"сири м’які нежирні",NA
"сири м’які жирні","2021-11-01",124.25,"govstat",NA,NA,100,NA,"сири м’які жирні",NA
"сирки та сиркова маса","2021-11-01",154.6,"govstat",NA,NA,100,NA,"сирки та сиркова маса",NA
"сметана жирністю до 15% включно","2021-11-01",74.43,"govstat",NA,NA,100,NA,"сметана 10-15%",NA
"сметана з підвищеним вмістом жиру","2021-11-01",92.94,"govstat",NA,NA,100,NA,"сметана 20%+",NA
"яйця (десяток)","2021-11-01",30.63,"govstat",NA,NA,100,NA,"яйця 10шт. (десяток)",NA
"масло вершкове","2021-11-01",249.65,"govstat",NA,NA,100,NA,"масло вершкове",NA
"спреди","2021-11-01",101.55,"govstat",NA,NA,100,NA,"спреди",NA
"маргарин","2021-11-01",81.7,"govstat",NA,NA,100,NA,"маргарин",NA
"олія оливкова","2021-11-01",300.01,"govstat",NA,NA,100,NA,"олія оливкова",NA
"олія соняшникова","2021-11-01",62.32,"govstat",NA,NA,100,NA,"олія соняшникова",NA
"сало","2021-11-01",96.12,"govstat",NA,NA,100,NA,"сало",NA
"лимони","2021-11-01",32.69,"govstat",NA,NA,100,NA,"лимони",NA
"апельсини","2021-11-01",40.96,"govstat",NA,NA,100,NA,"апельсини",NA
"банани","2021-11-01",28.02,"govstat",NA,NA,100,NA,"банани",NA
"яблука","2021-11-01",13.09,"govstat",NA,NA,100,NA,"яблука",NA
"ківі","2021-11-01",51.63,"govstat",NA,NA,100,NA,"ківі",NA
"сухофрукти","2021-11-01",143.37,"govstat",NA,NA,100,NA,"сухофрукти",NA
"салати","2021-11-01",175.88,"govstat",NA,NA,100,NA,"салати",NA
"капуста білокачанна","2021-11-01",8.31,"govstat",NA,NA,100,NA,"капуста білокачанна",NA
"огірки","2021-11-01",45.62,"govstat",NA,NA,100,NA,"огірки",NA
"помідори","2021-11-01",34.29,"govstat",NA,NA,100,NA,"помідори",NA
"перець солодкий","2021-11-01",59.3,"govstat",NA,NA,100,NA,"перець солодкий",NA
"цибуля ріпчаста","2021-11-01",10.61,"govstat",NA,NA,100,NA,"цибуля ріпчаста",NA
"буряк","2021-11-01",10.55,"govstat",NA,NA,100,NA,"буряк",NA
"морква","2021-11-01",9.19,"govstat",NA,NA,100,NA,"морква",NA
"гриби","2021-11-01",52.03,"govstat",NA,NA,100,NA,"гриби",NA
"бобові","2021-11-01",18.71,"govstat",NA,NA,100,NA,"бобові",NA
"овочі консервовані","2021-11-01",65.04,"govstat",NA,NA,100,NA,"овочі консервовані",NA
"гриби консервовані","2021-11-01",125.48,"govstat",NA,NA,100,NA,"гриби консервовані",NA
"паста томатна","2021-11-01",61.2,"govstat",NA,NA,100,NA,"паста томатна",NA
"картопля","2021-11-01",8.61,"govstat",NA,NA,100,NA,"картопля",NA
"цукор","2021-11-01",28.2,"govstat",NA,NA,100,NA,"цукор",NA
"мед","2021-11-01",148.67,"govstat",NA,NA,100,NA,"мед",NA
"шоколад","2021-11-01",276.2,"govstat",NA,NA,100,NA,"шоколад",NA
"цукерки шоколадні","2021-11-01",168.85,"govstat",NA,NA,100,NA,"цукерки шоколадні",NA
"карамель","2021-11-01",74.89,"govstat",NA,NA,100,NA,"карамель",NA
"зефір","2021-11-01",97.2,"govstat",NA,NA,100,NA,"зефір",NA
"морозиво","2021-11-01",207.3,"govstat",NA,NA,100,NA,"морозиво",NA
"кетчуп томатний","2021-11-01",47.52,"govstat",NA,NA,100,NA,"кетчуп томатний",NA
"майонез","2021-11-01",79.04,"govstat",NA,NA,100,NA,"майонез",NA
"сіль","2021-11-01",8.22,"govstat",NA,NA,100,NA,"сіль",NA
"часник","2021-11-01",84.58,"govstat",NA,NA,100,NA,"часник",NA
"спеції","2021-11-01",399.5,"govstat",NA,NA,100,NA,"спеції",NA
"супи","2021-11-01",206.9,"govstat",NA,NA,100,NA,"супи",NA
"молочні суміші для дитячого харчування","2021-11-01",329.16,"govstat",NA,NA,100,NA,"молочні суміші для дитячого харчування",NA
"кава мелена","2021-11-01",340.36,"govstat",NA,NA,100,NA,"кава мелена",NA
"кава розчинна","2021-11-01",935,"govstat",NA,NA,100,NA,"кава розчинна",NA
