"","name","month","value","measure","mode","inflation","category"
"865","сири плавлені",2021-10-01,230,"median",0.09,0.82,"молочна продукція та яйця"
"866","сири розсольні",2021-10-01,235.652173913043,"median",1,-2.5,"молочна продукція та яйця"
"867","крем-сир",2021-10-01,322.222222222222,"median",0.125,-12,"молочна продукція та яйця"
"868","молоко пастеризоване жирністю до 2,6% включно",2021-10-01,33.9752631578947,"median",0.9,0.048,"молочна продукція та яйця"
"869","молоко з підвищеним вмістом жиру",2021-10-01,35.2777777777778,"median",0.95,0,"молочна продукція та яйця"
"870","сири м’які нежирні",2021-10-01,144.857142857143,"median",0.2,0.63,"молочна продукція та яйця"
"871","сири м’які жирні",2021-10-01,159.366666666667,"median",0.2,1.9,"молочна продукція та яйця"
"872","сирки та сиркова маса",2021-10-01,159.777777777778,"median",0.2,8,"молочна продукція та яйця"
"873","сметана жирністю до 15% включно",2021-10-01,84.6376811594203,"median",0.35,-0.43,"молочна продукція та яйця"
"874","сметана з підвищеним вмістом жиру",2021-10-01,103.475,"median",0.35,-0.49,"молочна продукція та яйця"
"875","йогурт",2021-10-01,74.1481481481481,"median",0.115,-1.2,"молочна продукція та яйця"
"876","морозиво",2021-10-01,221.307692307692,"median",0.07,11,"солодощі"
"877","кефір 2.5%",2021-10-01,36.82,"median",0.9,0.57,"молочна продукція та яйця"
"878","масло вершкове 73%",2021-10-01,255,"median",0.2,-0.39,"молочна продукція та яйця"
"879","масло вершкове 82%",2021-10-01,302.333333333333,"median",0.2,0.9,"молочна продукція та яйця"
"880","маргарин",2021-10-01,87.16,"median",0.25,-1.8,"молочна продукція та яйця"
"881","яйця",2021-10-01,45.4,"median",1,7.3,"молочна продукція та яйця"
"882","філе куряче",2021-10-01,144.28,"median",1,3.1,"м’ясо"
"883","свинина",2021-10-01,166.95,"median",1,0.6,"м’ясо"
"884","свинина ребра",2021-10-01,118.45,"median",1,-8.8,"м’ясо"
"885","свинина гуляш",2021-10-01,109.95,"median",1,0,"м’ясо"
"886","субпродукти яловичні",2021-10-01,35.95,"median",1,-30,"м’ясо"
"887","свинина фарш",2021-10-01,110.95,"median",1,0,"м’ясо"
"888","субпродукти свинячі",2021-10-01,37.95,"median",1,-7.3,"м’ясо"
"889","яловичина",2021-10-01,232.95,"median",1,0,"м’ясо"
"890","яловичина фарш",2021-10-01,168.95,"median",1,-2,"м’ясо"
"891","яловичина ребра",2021-10-01,136.95,"median",1,0,"м’ясо"
"892","вирізка свиняча",2021-10-01,172.95,"median",1,0.29,"м’ясо"
"893","сало",2021-10-01,177.133333333333,"median",1,36,"м’ясо"
"894","риба червона",2021-10-01,379.9,"median",1,-7.3,"риба та морепродукти"
"895","риба річна",2021-10-01,129.9,"median",1,0,"риба та морепродукти"
"896","сосиски, сардельки вищого ґатунку",2021-10-01,189.689655172414,"median",1,-0.0055,"ковбасні вироби"
"897","сосиски, сардельки першого ґатунку",2021-10-01,129.61,"median",1,5.4,"ковбасні вироби"
"898","ковбаси сирокопчені в/ґ",2021-10-01,444.875,"median",1,-1.5,"ковбасні вироби"
"899","ковбаси варені вищого ґатунку",2021-10-01,191,"median",1,-3.7,"ковбасні вироби"
"900","ковбаси варено-копчені в/ґ",2021-10-01,296.4,"median",1,9.1,"ковбасні вироби"
"901","ковбаси варені першого ґатунку",2021-10-01,130.94,"median",1,1.9,"ковбасні вироби"
"902","вироби з м’яса делікатесні",2021-10-01,323.14,"median",1,1.2,"ковбасні вироби"
"903","оселедці",2021-10-01,171.55,"median",0.18,2.4,"риба та морепродукти"
"904","скумбрія копчена",2021-10-01,254.82,"median",1,9.8,"риба та морепродукти"
"905","морепродукти",2021-10-01,278.235294117647,"median",0.2,-3.6,"риба та морепродукти"
"906","ікра червона",2021-10-01,1673.75,"median",0.1,0,"риба та морепродукти"
"907","риба морожена",2021-10-01,90.09,"median",1,-5.1,"риба та морепродукти"
"908","філе мороженої риби",2021-10-01,166.5,"median",0.7,2.1,"риба та морепродукти"
"909","броколі заморожена",2021-10-01,115,"median",0.4,16,"овочі заморожені"
"910","сіль",2021-10-01,52.52,"median",0.5,-7.1,"соуси та спеції"
"911","мед",2021-10-01,196.824786324786,"median",0.25,7.1,"солодощі"
"912","крупи гречані",2021-10-01,67.5,"median",1,-2.3,"бакалея"
"913","рис",2021-10-01,78.66,"median",1,-4.8,"бакалея"
"914","крупи манні",2021-10-01,20.9,"median",1,-1.9,"бакалея"
"915","пластівці вівсяні",2021-10-01,49.8,"median",0.5,17,"бакалея"
"916","пшоно",2021-10-01,21.22,"median",1,4,"бакалея"
"917","квасоля",2021-10-01,90.35,"median",0.2,0,"бакалея"
"918","крупи ячні",2021-10-01,19.64375,"median",0.8,-2.1,"бакалея"
"919","макарони",2021-10-01,60.145,"median",0.5,-1.2,"бакалея"
"920","борошно пшеничне",2021-10-01,19.82,"median",1,0,"бакалея"
"921","цукор",2021-10-01,39.125,"median",0.005,0,"бакалея"
"922","ром",2021-10-01,557,"median",0.7,-2.5,"алкоголь"
"923","супи",2021-10-01,347.058823529412,"median",0.05,20,"бакалея"
"924","пиво",2021-10-01,52,"median",0.5,-7.9,"алкоголь"
"925","горілка",2021-10-01,210.18,"median",0.5,-8.7,"алкоголь"
"926","вино червоне сухе",2021-10-01,232,"median",0.75,0.81,"алкоголь"
"927","вино біле сухе",2021-10-01,226.533333333333,"median",0.75,0,"алкоголь"
"928","віскі",2021-10-01,825.871428571429,"median",0.7,8.8,"алкоголь"
"929","коньяк",2021-10-01,370.98,"median",0.5,-6.6,"алкоголь"
"930","майонез",2021-10-01,88,"median",0.3,-0.88,"соуси та спеції"
"931","паста томатна",2021-10-01,67.8979591836735,"median",0.07,0.22,"соуси та спеції"
"932","кетчуп томатний",2021-10-01,55.48,"median",0.25,-1.4,"соуси та спеції"
"933","олія соняшникова",2021-10-01,71.8,"median",0.85,-1.4,"олія"
"934","олія оливкова",2021-10-01,429.66,"median",0.5,-1.3,"олія"
"935","консерви рибні в олії",2021-10-01,284.166666666667,"median",0.24,1.4,"риба та морепродукти"
"936","кукурудза консервована",2021-10-01,103.235294117647,"median",0.34,11,"консервовані овочі і гриби"
"937","горошок консервований",2021-10-01,77.2745098039216,"median",0.4,3.4,"консервовані овочі і гриби"
"938","гриби консервовані",2021-10-01,146.7,"median",0.58,-11,"консервовані овочі і гриби"
"939","карамель",2021-10-01,93.87,"median",1,2,"солодощі"
"940","зефір",2021-10-01,140.466666666667,"median",1,0,"солодощі"
"941","цукерки шоколадні",2021-10-01,542.56,"median",0.2,7.6,"солодощі"
"942","печиво здобне",2021-10-01,125.75,"median",0.3,0.28,"солодощі"
"943","вафлі",2021-10-01,137.75,"median",1,1.5,"солодощі"
"944","печиво затяжне",2021-10-01,80.2166666666667,"median",0.11,0,"солодощі"
"945","сік апельсиновий",2021-10-01,47.2,"median",1,-5.4,"безалкогольні напої"
"946","сік яблучний",2021-10-01,36,"median",1,7.1,"безалкогольні напої"
"947","шампанське",2021-10-01,180,"median",0.75,-61,"алкоголь"
"948","кава мелена",2021-10-01,371.555555555556,"median",0.25,5,"кава і чай"
"949","кава розчинна",2021-10-01,1089.52631578947,"median",0.1,7.9,"кава і чай"
"950","чай у пакетиках",2021-10-01,756,"median",0.05,1.6,"кава і чай"
"951","солодка вода",2021-10-01,24.1,"median",0.5,10,"безалкогольні напої"
"952","сигарети з фільтром медіум класу",2021-10-01,61.5,"median",1,0.41,"сигарети"
"953","сигарети з фільтром преміум класу",2021-10-01,63.5,"median",1,1.6,"сигарети"
"954","молочні суміші для дитячого харчування",2021-10-01,717.125,"median",0.4,0,"молочна продукція та яйця"
"955","кабачки",2021-10-01,29.9,"median",1,77,"овочі"
"956","огірки",2021-10-01,40.7,"median",1,86,"овочі"
"957","вирізка яловича",2021-10-01,549.1,"median",1,0,"м’ясо"
"958","батон",2021-10-01,39.2666666666667,"Q1",0.4,-9.5,"хліб"
"959","хліб житньо-пшеничний",2021-10-01,47.6875,"Q1",0.4,0.013,"хліб"
"960","хліб цільнозерновий",2021-10-01,51,"Q1",0.3,-10,"хліб"
"961","хліб пшеничний",2021-10-01,35.0925,"Q1",0.6,6.6,"хліб"
"962","торти",2021-10-01,213.645,"Q1",0.85,-6.6,"солодощі"
"963","банани",2021-10-01,27.35,"Q1",1,6,"фрукти"
"964","кавуни",2021-10-01,6.2,"Q1",1,1.6,"фрукти"
"965","яблука",2021-10-01,16.8,"Q1",1,0,"фрукти"
"966","апельсини",2021-10-01,44.5,"Q1",1,-3.1,"фрукти"
"967","виноград",2021-10-01,47.25,"Q1",1,-13,"фрукти"
"968","ягоди",2021-10-01,338,"Q1",0.25,3.2,"фрукти"
"969","ківі",2021-10-01,74.5,"Q1",1,-16,"фрукти"
"970","мандарини",2021-10-01,37.05,"Q1",1,-48,"фрукти"
"971","лимони",2021-10-01,34.65,"Q1",1,-39,"фрукти"
"972","цибуля ріпчаста",2021-10-01,13.9,"Q1",1,-0.54,"овочі"
"973","морква",2021-10-01,7.6,"Q1",1,-23,"овочі"
"974","картопля",2021-10-01,12.795,"Q1",1,0.75,"овочі"
"975","перець солодкий",2021-10-01,24.9,"Q1",1,-23,"овочі"
"976","буряк",2021-10-01,7.9,"Q1",1,-26,"овочі"
"977","капуста білокачанна",2021-10-01,6.05,"Q1",1,29,"овочі"
"978","баклажани",2021-10-01,32.9,"Q1",1,10,"овочі"
"979","часник",2021-10-01,32.65,"Q1",1,13,"овочі"
"980","помідори",2021-10-01,189.4,"Q1",0.25,8.9,"овочі"
"981","гриби",2021-10-01,71.625,"Q1",0.25,-2.9,"овочі"
"982","салати",2021-10-01,151.714285714286,"Q1",1,0,"овочі"
"983","сухофрукти",2021-10-01,156,"Q1",0.2,-3.4,"сухофрукти"
"984","цукати",2021-10-01,265.133333333333,"Q1",0.15,3.7,"солодощі"
"985","сири плавлені",2021-10-01,196,"Q1",0.09,0,"молочна продукція та яйця"
"986","сири розсольні",2021-10-01,178.24,"Q1",1,-12,"молочна продукція та яйця"
"987","крем-сир",2021-10-01,251.3,"Q1",0.125,-3.3,"молочна продукція та яйця"
"988","молоко пастеризоване жирністю до 2,6% включно",2021-10-01,29.0333333333333,"Q1",0.9,-4.5,"молочна продукція та яйця"
"989","молоко з підвищеним вмістом жиру",2021-10-01,32.87,"Q1",0.95,3.7,"молочна продукція та яйця"
"990","сири м’які нежирні",2021-10-01,128.657142857143,"Q1",0.2,-0.74,"молочна продукція та яйця"
"991","сири м’які жирні",2021-10-01,136.433333333333,"Q1",0.2,-0.62,"молочна продукція та яйця"
"992","сирки та сиркова маса",2021-10-01,144.388888888889,"Q1",0.2,6.2,"молочна продукція та яйця"
"993","сметана жирністю до 15% включно",2021-10-01,77.4710424710425,"Q1",0.35,5.6,"молочна продукція та яйця"
"994","сметана з підвищеним вмістом жиру",2021-10-01,94.8,"Q1",0.35,-2.8,"молочна продукція та яйця"
"995","йогурт",2021-10-01,57.9411764705882,"Q1",0.115,-6.3,"молочна продукція та яйця"
"996","морозиво",2021-10-01,172.3,"Q1",0.07,11,"солодощі"
"997","кефір 2.5%",2021-10-01,34.3895833333333,"Q1",0.9,-0.5,"молочна продукція та яйця"
"998","масло вершкове 73%",2021-10-01,239.5,"Q1",0.2,1.7,"молочна продукція та яйця"
"999","масло вершкове 82%",2021-10-01,277,"Q1",0.2,9.9,"молочна продукція та яйця"
"1000","маргарин",2021-10-01,83.6,"Q1",0.25,-1.4,"молочна продукція та яйця"
"1001","яйця",2021-10-01,36.0825,"Q1",1,0.37,"молочна продукція та яйця"
